,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Label
82907,172.16.0.1-192.168.10.50-33444-80-6,172.16.0.1,33444.0,192.168.10.50,80.0,6.0,6/7/2017 10:30,Web Attack – XSS
82909,172.16.0.1-192.168.10.50-33458-80-6,172.16.0.1,33458.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82915,172.16.0.1-192.168.10.50-33472-80-6,172.16.0.1,33472.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82928,172.16.0.1-192.168.10.50-33500-80-6,172.16.0.1,33500.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82947,172.16.0.1-192.168.10.50-33526-80-6,172.16.0.1,33526.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82952,172.16.0.1-192.168.10.50-33540-80-6,172.16.0.1,33540.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82957,172.16.0.1-192.168.10.50-33554-80-6,172.16.0.1,33554.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82966,172.16.0.1-192.168.10.50-33580-80-6,172.16.0.1,33580.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82969,172.16.0.1-192.168.10.50-33594-80-6,172.16.0.1,33594.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82974,172.16.0.1-192.168.10.50-33608-80-6,172.16.0.1,33608.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82978,172.16.0.1-192.168.10.50-32906-80-6,172.16.0.1,32906.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82979,172.16.0.1-192.168.10.50-33634-80-6,172.16.0.1,33634.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
82984,172.16.0.1-192.168.10.50-33648-80-6,172.16.0.1,33648.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83002,172.16.0.1-192.168.10.50-33674-80-6,172.16.0.1,33674.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83008,172.16.0.1-192.168.10.50-33688-80-6,172.16.0.1,33688.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83045,172.16.0.1-192.168.10.50-33728-80-6,172.16.0.1,33728.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83048,172.16.0.1-192.168.10.50-33742-80-6,172.16.0.1,33742.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83073,172.16.0.1-192.168.10.50-33768-80-6,172.16.0.1,33768.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83077,172.16.0.1-192.168.10.50-33782-80-6,172.16.0.1,33782.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83091,172.16.0.1-192.168.10.50-33808-80-6,172.16.0.1,33808.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83092,172.16.0.1-192.168.10.50-33822-80-6,172.16.0.1,33822.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83095,172.16.0.1-192.168.10.50-33836-80-6,172.16.0.1,33836.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83102,172.16.0.1-192.168.10.50-33862-80-6,172.16.0.1,33862.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83111,172.16.0.1-192.168.10.50-33876-80-6,172.16.0.1,33876.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83122,172.16.0.1-192.168.10.50-33902-80-6,172.16.0.1,33902.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83132,172.16.0.1-192.168.10.50-33916-80-6,172.16.0.1,33916.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83135,172.16.0.1-192.168.10.50-33930-80-6,172.16.0.1,33930.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83207,172.16.0.1-192.168.10.50-33956-80-6,172.16.0.1,33956.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83250,172.16.0.1-192.168.10.50-33970-80-6,172.16.0.1,33970.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83354,172.16.0.1-192.168.10.50-33996-80-6,172.16.0.1,33996.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83381,172.16.0.1-192.168.10.50-34010-80-6,172.16.0.1,34010.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83480,172.16.0.1-192.168.10.50-34024-80-6,172.16.0.1,34024.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83800,172.16.0.1-192.168.10.50-34050-80-6,172.16.0.1,34050.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
83972,172.16.0.1-192.168.10.50-34064-80-6,172.16.0.1,34064.0,192.168.10.50,80.0,6.0,6/7/2017 10:31,Web Attack – XSS
84353,172.16.0.1-192.168.10.50-34090-80-6,172.16.0.1,34090.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84404,172.16.0.1-192.168.10.50-34104-80-6,172.16.0.1,34104.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84500,172.16.0.1-192.168.10.50-34118-80-6,172.16.0.1,34118.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84592,172.16.0.1-192.168.10.50-34144-80-6,172.16.0.1,34144.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84612,172.16.0.1-192.168.10.50-34158-80-6,172.16.0.1,34158.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84645,172.16.0.1-192.168.10.50-34184-80-6,172.16.0.1,34184.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84653,172.16.0.1-192.168.10.50-34198-80-6,172.16.0.1,34198.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84659,172.16.0.1-192.168.10.50-34224-80-6,172.16.0.1,34224.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84662,172.16.0.1-192.168.10.50-34238-80-6,172.16.0.1,34238.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84698,172.16.0.1-192.168.10.50-34278-80-6,172.16.0.1,34278.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84704,172.16.0.1-192.168.10.50-33580-80-6,172.16.0.1,33580.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84709,172.16.0.1-192.168.10.50-34318-80-6,172.16.0.1,34318.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84711,172.16.0.1-192.168.10.50-34332-80-6,172.16.0.1,34332.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84715,172.16.0.1-192.168.10.50-34346-80-6,172.16.0.1,34346.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84726,172.16.0.1-192.168.10.50-34372-80-6,172.16.0.1,34372.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84731,172.16.0.1-192.168.10.50-34386-80-6,172.16.0.1,34386.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84751,172.16.0.1-192.168.10.50-34412-80-6,172.16.0.1,34412.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84752,172.16.0.1-192.168.10.50-34426-80-6,172.16.0.1,34426.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84754,172.16.0.1-192.168.10.50-34440-80-6,172.16.0.1,34440.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84762,172.16.0.1-192.168.10.50-34466-80-6,172.16.0.1,34466.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84766,172.16.0.1-192.168.10.50-34480-80-6,172.16.0.1,34480.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84782,172.16.0.1-192.168.10.50-34520-80-6,172.16.0.1,34520.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84788,172.16.0.1-192.168.10.50-34534-80-6,172.16.0.1,34534.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84794,172.16.0.1-192.168.10.50-34548-80-6,172.16.0.1,34548.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84797,172.16.0.1-192.168.10.50-34562-80-6,172.16.0.1,34562.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84801,172.16.0.1-192.168.10.50-34576-80-6,172.16.0.1,34576.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84814,172.16.0.1-192.168.10.50-34602-80-6,172.16.0.1,34602.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84824,172.16.0.1-192.168.10.50-34616-80-6,172.16.0.1,34616.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84841,172.16.0.1-192.168.10.50-34656-80-6,172.16.0.1,34656.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84845,172.16.0.1-192.168.10.50-34670-80-6,172.16.0.1,34670.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84870,172.16.0.1-192.168.10.50-34696-80-6,172.16.0.1,34696.0,192.168.10.50,80.0,6.0,6/7/2017 10:32,Web Attack – XSS
84875,172.16.0.1-192.168.10.50-34710-80-6,172.16.0.1,34710.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84883,172.16.0.1-192.168.10.50-34724-80-6,172.16.0.1,34724.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84894,172.16.0.1-192.168.10.50-34738-80-6,172.16.0.1,34738.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84901,172.16.0.1-192.168.10.50-34752-80-6,172.16.0.1,34752.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84909,172.16.0.1-192.168.10.50-34766-80-6,172.16.0.1,34766.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84913,172.16.0.1-192.168.10.50-34792-80-6,172.16.0.1,34792.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84918,172.16.0.1-192.168.10.50-34806-80-6,172.16.0.1,34806.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84937,172.16.0.1-192.168.10.50-34832-80-6,172.16.0.1,34832.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84939,172.16.0.1-192.168.10.50-34846-80-6,172.16.0.1,34846.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84942,172.16.0.1-192.168.10.50-34860-80-6,172.16.0.1,34860.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84946,172.16.0.1-192.168.10.50-34886-80-6,172.16.0.1,34886.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84948,172.16.0.1-192.168.10.50-34900-80-6,172.16.0.1,34900.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84963,172.16.0.1-192.168.10.50-34926-80-6,172.16.0.1,34926.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84970,172.16.0.1-192.168.10.50-34954-80-6,172.16.0.1,34954.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84991,172.16.0.1-192.168.10.50-34278-80-6,172.16.0.1,34278.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84994,172.16.0.1-192.168.10.50-34980-80-6,172.16.0.1,34980.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
84997,172.16.0.1-192.168.10.50-34994-80-6,172.16.0.1,34994.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85013,172.16.0.1-192.168.10.50-35020-80-6,172.16.0.1,35020.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85015,172.16.0.1-192.168.10.50-35034-80-6,172.16.0.1,35034.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85017,172.16.0.1-192.168.10.50-35048-80-6,172.16.0.1,35048.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85019,172.16.0.1-192.168.10.50-35074-80-6,172.16.0.1,35074.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85022,172.16.0.1-192.168.10.50-35088-80-6,172.16.0.1,35088.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85027,172.16.0.1-192.168.10.50-35114-80-6,172.16.0.1,35114.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85028,172.16.0.1-192.168.10.50-35128-80-6,172.16.0.1,35128.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85031,172.16.0.1-192.168.10.50-35142-80-6,172.16.0.1,35142.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85041,172.16.0.1-192.168.10.50-35168-80-6,172.16.0.1,35168.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85063,172.16.0.1-192.168.10.50-35182-80-6,172.16.0.1,35182.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85133,172.16.0.1-192.168.10.50-35208-80-6,172.16.0.1,35208.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85148,172.16.0.1-192.168.10.50-35222-80-6,172.16.0.1,35222.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85169,172.16.0.1-192.168.10.50-35236-80-6,172.16.0.1,35236.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85208,172.16.0.1-192.168.10.50-35262-80-6,172.16.0.1,35262.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85222,172.16.0.1-192.168.10.50-35276-80-6,172.16.0.1,35276.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85308,172.16.0.1-192.168.10.50-35302-80-6,172.16.0.1,35302.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85316,172.16.0.1-192.168.10.50-35316-80-6,172.16.0.1,35316.0,192.168.10.50,80.0,6.0,6/7/2017 10:33,Web Attack – XSS
85370,172.16.0.1-192.168.10.50-35342-80-6,172.16.0.1,35342.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85398,172.16.0.1-192.168.10.50-35356-80-6,172.16.0.1,35356.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85414,172.16.0.1-192.168.10.50-35370-80-6,172.16.0.1,35370.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85478,172.16.0.1-192.168.10.50-35396-80-6,172.16.0.1,35396.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85494,172.16.0.1-192.168.10.50-35410-80-6,172.16.0.1,35410.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85537,172.16.0.1-192.168.10.50-35436-80-6,172.16.0.1,35436.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85572,172.16.0.1-192.168.10.50-35450-80-6,172.16.0.1,35450.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85576,172.16.0.1-192.168.10.50-35464-80-6,172.16.0.1,35464.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85602,172.16.0.1-192.168.10.50-35490-80-6,172.16.0.1,35490.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85606,172.16.0.1-192.168.10.50-35518-80-6,172.16.0.1,35518.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85610,172.16.0.1-192.168.10.50-35532-80-6,172.16.0.1,35532.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85611,172.16.0.1-192.168.10.50-35546-80-6,172.16.0.1,35546.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85614,172.16.0.1-192.168.10.50-35560-80-6,172.16.0.1,35560.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85622,172.16.0.1-192.168.10.50-35586-80-6,172.16.0.1,35586.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85626,172.16.0.1-192.168.10.50-35600-80-6,172.16.0.1,35600.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85634,172.16.0.1-192.168.10.50-35626-80-6,172.16.0.1,35626.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85635,172.16.0.1-192.168.10.50-35640-80-6,172.16.0.1,35640.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85638,172.16.0.1-192.168.10.50-35654-80-6,172.16.0.1,35654.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85641,172.16.0.1-192.168.10.50-34940-80-6,172.16.0.1,34940.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85642,172.16.0.1-192.168.10.50-35668-80-6,172.16.0.1,35668.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85651,172.16.0.1-192.168.10.50-35682-80-6,172.16.0.1,35682.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85680,172.16.0.1-192.168.10.50-35696-80-6,172.16.0.1,35696.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85692,172.16.0.1-192.168.10.50-35722-80-6,172.16.0.1,35722.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85694,172.16.0.1-192.168.10.50-35736-80-6,172.16.0.1,35736.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85701,172.16.0.1-192.168.10.50-35762-80-6,172.16.0.1,35762.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85703,172.16.0.1-192.168.10.50-35776-80-6,172.16.0.1,35776.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85706,172.16.0.1-192.168.10.50-35790-80-6,172.16.0.1,35790.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85844,172.16.0.1-192.168.10.50-35830-80-6,172.16.0.1,35830.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85862,172.16.0.1-192.168.10.50-35856-80-6,172.16.0.1,35856.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85877,172.16.0.1-192.168.10.50-35870-80-6,172.16.0.1,35870.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85886,172.16.0.1-192.168.10.50-35884-80-6,172.16.0.1,35884.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85905,172.16.0.1-192.168.10.50-35910-80-6,172.16.0.1,35910.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85915,172.16.0.1-192.168.10.50-35924-80-6,172.16.0.1,35924.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85938,172.16.0.1-192.168.10.50-35950-80-6,172.16.0.1,35950.0,192.168.10.50,80.0,6.0,6/7/2017 10:34,Web Attack – XSS
85944,172.16.0.1-192.168.10.50-35964-80-6,172.16.0.1,35964.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85967,172.16.0.1-192.168.10.50-35990-80-6,172.16.0.1,35990.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85970,172.16.0.1-192.168.10.50-36004-80-6,172.16.0.1,36004.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85980,172.16.0.1-192.168.10.50-36018-80-6,172.16.0.1,36018.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85985,172.16.0.1-192.168.10.50-36044-80-6,172.16.0.1,36044.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85987,172.16.0.1-192.168.10.50-36058-80-6,172.16.0.1,36058.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85992,172.16.0.1-192.168.10.50-36084-80-6,172.16.0.1,36084.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85993,172.16.0.1-192.168.10.50-36098-80-6,172.16.0.1,36098.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
85997,172.16.0.1-192.168.10.50-36112-80-6,172.16.0.1,36112.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86021,172.16.0.1-192.168.10.50-36138-80-6,172.16.0.1,36138.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86025,172.16.0.1-192.168.10.50-36152-80-6,172.16.0.1,36152.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86028,172.16.0.1-192.168.10.50-36178-80-6,172.16.0.1,36178.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86041,172.16.0.1-192.168.10.50-36180-80-6,172.16.0.1,36180.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86048,172.16.0.1-192.168.10.50-36180-80-6,172.16.0.1,36180.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86049,172.16.0.1-192.168.10.50-36186-80-6,172.16.0.1,36186.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86050,172.16.0.1-192.168.10.50-36182-80-6,172.16.0.1,36182.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86051,172.16.0.1-192.168.10.50-36184-80-6,172.16.0.1,36184.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86062,172.16.0.1-192.168.10.50-36182-80-6,172.16.0.1,36182.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86063,172.16.0.1-192.168.10.50-36184-80-6,172.16.0.1,36184.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
86077,172.16.0.1-192.168.10.50-36190-80-6,172.16.0.1,36190.0,192.168.10.50,80.0,6.0,6/7/2017 10:35,Web Attack – XSS
90293,172.16.0.1-192.168.10.50-36196-80-6,172.16.0.1,36196.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
90328,172.16.0.1-192.168.10.50-36196-80-6,172.16.0.1,36196.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
90329,172.16.0.1-192.168.10.50-36198-80-6,172.16.0.1,36198.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
90351,172.16.0.1-192.168.10.50-36198-80-6,172.16.0.1,36198.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
90370,172.16.0.1-192.168.10.50-36200-80-6,172.16.0.1,36200.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
90703,172.16.0.1-192.168.10.50-36200-80-6,172.16.0.1,36200.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
91037,172.16.0.1-192.168.10.50-36202-80-6,172.16.0.1,36202.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
91174,172.16.0.1-192.168.10.50-36202-80-6,172.16.0.1,36202.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,Web Attack – Sql Injection
91472,172.16.0.1-192.168.10.50-36204-80-6,172.16.0.1,36204.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
91519,172.16.0.1-192.168.10.50-36204-80-6,172.16.0.1,36204.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
91571,172.16.0.1-192.168.10.50-36206-80-6,172.16.0.1,36206.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
91615,172.16.0.1-192.168.10.50-36206-80-6,172.16.0.1,36206.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
92412,172.16.0.1-192.168.10.50-36208-80-6,172.16.0.1,36208.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
92459,172.16.0.1-192.168.10.50-36208-80-6,172.16.0.1,36208.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
92482,172.16.0.1-192.168.10.50-36210-80-6,172.16.0.1,36210.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
92590,172.16.0.1-192.168.10.50-36212-80-6,172.16.0.1,36212.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,Web Attack – Sql Injection
92885,172.16.0.1-192.168.10.50-36214-80-6,172.16.0.1,36214.0,192.168.10.50,80.0,6.0,6/7/2017 10:42,Web Attack – Sql Injection
92984,172.16.0.1-192.168.10.50-36242-80-6,172.16.0.1,36242.0,192.168.10.50,80.0,6.0,6/7/2017 10:42,Web Attack – Sql Injection
93233,172.16.0.1-192.168.10.50-36244-80-6,172.16.0.1,36244.0,192.168.10.50,80.0,6.0,6/7/2017 10:42,Web Attack – Sql Injection
93242,172.16.0.1-192.168.10.50-36242-80-6,172.16.0.1,36242.0,192.168.10.50,80.0,6.0,6/7/2017 10:42,Web Attack – Sql Injection
93286,172.16.0.1-192.168.10.50-36244-80-6,172.16.0.1,36244.0,192.168.10.50,80.0,6.0,6/7/2017 10:42,Web Attack – Sql Injection
236749,192.168.10.8-205.174.165.73-53966-444-6,192.168.10.8,53966.0,205.174.165.73,444.0,6.0,6/7/2017 2:19,Infiltration
238776,192.168.10.8-205.174.165.73-53966-444-6,192.168.10.8,53966.0,205.174.165.73,444.0,6.0,6/7/2017 2:19,Infiltration
242947,192.168.10.8-205.174.165.73-54119-444-6,192.168.10.8,54119.0,205.174.165.73,444.0,6.0,6/7/2017 2:28,Infiltration
243456,192.168.10.8-205.174.165.73-54122-444-6,192.168.10.8,54122.0,205.174.165.73,444.0,6.0,6/7/2017 2:30,Infiltration
244000,192.168.10.8-205.174.165.73-54119-444-6,192.168.10.8,54119.0,205.174.165.73,444.0,6.0,6/7/2017 2:30,Infiltration
245405,192.168.10.8-205.174.165.73-54131-444-6,192.168.10.8,54131.0,205.174.165.73,444.0,6.0,6/7/2017 2:30,Infiltration
247811,192.168.10.8-205.174.165.73-54119-444-6,192.168.10.8,54119.0,205.174.165.73,444.0,6.0,6/7/2017 2:32,Infiltration
247946,192.168.10.8-205.174.165.73-54573-444-6,192.168.10.8,54573.0,205.174.165.73,444.0,6.0,6/7/2017 2:32,Infiltration
248558,192.168.10.8-205.174.165.73-54131-444-6,192.168.10.8,54131.0,205.174.165.73,444.0,6.0,6/7/2017 2:32,Infiltration
